0.4740664,8.947405,0.8786988
0.67279124,8.837268,1.9848539
0.723071,9.265843,3.1149516
0.9768641,8.470944,2.5929997
0.3304099,8.166871,3.6009893
1.515576,8.025609,4.558699
1.2569942,7.74069,5.1859994
0.3519584,8.166871,6.237086
0.531529,6.9673395,6.117372
1.4557191,7.3863378,6.8260775
1.1923488,6.134132,6.3639827
1.403045,6.4860907,7.573091
2.3248408,5.6744313,6.761432
1.7238779,5.2434616,8.214757
1.5826156,5.4158497,8.669669
2.0279508,4.5060253,8.023215
1.2689656,4.7119327,8.597841
1.733455,2.7582045,8.334471
1.0989721,3.9864676,9.751882
1.2306572,2.5810282,9.553157
1.0846065,2.8803127,10.848459
1.333611,1.9393626,9.2419
0.68236834,1.0726352,9.265843
0.39266106,1.5730386,10.173274
0.29928434,1.9321798,9.399923
0.80687064,0.9960183,10.228342
-0.14126222,0.36871833,10.324113
-0.25858167,1.3934679,9.320911
1.0941836,0.5818088,8.971348
1.0439038,0.5243462,9.924269
